kode_ref_pend,nama_pendidikan,formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max,jumlah_ms
5123000,S-1 HUKUM,848dd789-f3ac-4f86-a016-484bf7ec6d7d,Pemerintah Kota Surakarta,CPNS,UMUM,PENYUSUN MATERI HUKUM DAN PERUNDANG-UNDANGAN,Pemerintah Kota Surakarta | Sekretariat Dewan Perwakilan Rakyat Daerah | Bagian Fasilitasi Penganggaran dan Pengawasan,1,1,2785700,3572800,8
5123000,S-1 HUKUM,e81f22f7-c623-4cc6-b412-815d800d40ee,Pemerintah Kota Surakarta,CPNS,UMUM,PENYUSUN MATERI HUKUM DAN PERUNDANG-UNDANGAN,Pemerintah Kota Surakarta | Sekretariat Daerah | Asisten Pemerintahan dan Kesejahteraan Rakyat | Bagian Hukum | Subbagian Dokumentasi dan Informasi Hukum,1,1,2785700,3572800,6
5123000,S-1 HUKUM,b6e69493-7802-4f1c-b3ea-0e8d05ce70d7,Pemerintah Kota Surakarta,CPNS,UMUM,PERANCANG PERATURAN PERUNDANG-UNDANGAN AHLI PERTAMA,Pemerintah Kota Surakarta | Sekretariat Dewan Perwakilan Rakyat Daerah | Bagian Persidangan dan Perundang-undangan,1,1,2785700,3572800,29
5123000,S-1 HUKUM,12398c96-165e-4853-ae3e-58a82affde16,Pemerintah Kota Surakarta,CPNS,UMUM,POLISI PAMONG PRAJA AHLI PERTAMA,Pemerintah Kota Surakarta | Satuan Polisi Pamong Praja | Bidang Penegakan Perundang-Undangan Daerah,2,1,2785700,3572800,15
5123000,S-1 HUKUM,232731a3-806d-4bf7-8a1f-737228e91a1f,Pemerintah Kota Surakarta,CPNS,UMUM,POLISI PAMONG PRAJA AHLI PERTAMA,Pemerintah Kota Surakarta | Satuan Polisi Pamong Praja | Bidang Pelindungan Masyarakat,2,1,2785700,3572800,28
5123000,S-1 HUKUM,d0a62391-0017-44c5-95b6-29272e53e224,Pemerintah Kota Surakarta,CPNS,UMUM,POLISI PAMONG PRAJA AHLI PERTAMA,Pemerintah Kota Surakarta | Satuan Polisi Pamong Praja | Bidang Penanganan Gangguan Ketenteraman dan Ketertiban Umum,2,1,2785700,3572800,25
5100259,S-1 ILMU INFORMATIKA,8a0384c7915b4c4c01915b9734d02ddb,Pemerintah Kota Surakarta,CPNS,PENYANDANG DISABILITAS,PRANATA KOMPUTER AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Komunikasi, Informatika, Statistik dan Persandian | Bidang Teknologi dan Informatika",1,1,2785700,3572800,1
5100259,S-1 ILMU INFORMATIKA,17a504f2-a820-4477-8e4a-41f71db070f0,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Komunikasi, Informatika, Statistik dan Persandian | Bidang Teknologi dan Informatika",1,1,2785700,3572800,8
5100259,S-1 ILMU INFORMATIKA,4d415505-5212-469d-8eb5-6959f3d3aa99,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Kependudukan dan Pencatatan Sipil | Bidang Pengelolaan Informasi Administrasi Kependudukan dan Pemanfaatan Data,1,1,2785700,3572800,29
5100259,S-1 ILMU INFORMATIKA,b8095a63-aa85-4ddd-aa9b-d98b77de8e9c,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Komunikasi, Informatika, Statistik dan Persandian | Bidang Penyelenggaraan E-Government",1,1,2785700,3572800,9
5150001,S-1 ILMU KOMPUTER,468e0277-f0c5-4950-bd53-a434ee517e7c,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kota Surakarta | Badan Perencanaan Pembangunan Daerah | Bidang Perencanaan, Pengendalian dan Evaluasi Pembangunan Daerah",1,1,2785700,3572800,36
5150001,S-1 ILMU KOMPUTER,699e5373-c472-4eba-bfd9-55d0888f6fa0,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kota Surakarta | Badan Kesatuan Bangsa dan Politik | Sekretariat Badan Kesatuan Bangsa dan Politik | Subbagian Administrasi, Kepegawaian dan Organisasi",1,1,2785700,3572800,45
5150001,S-1 ILMU KOMPUTER,8dd0e97a-3f47-4c25-8f4e-347e8e187c69,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kota Surakarta | Dinas Komunikasi, Informatika, Statistik dan Persandian | Bidang Teknologi dan Informatika",1,1,2785700,3572800,49
5150001,S-1 ILMU KOMPUTER,af5d5ab6-86f6-4585-9540-b9bae3a4517a,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kota Surakarta | Badan Kesatuan Bangsa dan Politik | Bidang Kesatuan Bangsa,1,1,2785700,3572800,24
5150001,S-1 ILMU KOMPUTER,ca203a46-b8a6-4dfd-8402-95b55ded51ad,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kota Surakarta | Badan Pendapatan Daerah | Bidang Pendataan | Subbidang Pengembangan Potensi Pendapatan,1,1,2785700,3572800,27
5150001,S-1 ILMU KOMPUTER,ee8819a1-8d8d-4624-862b-c63703ed2803,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kota Surakarta | Badan Pendapatan Daerah | Bidang Penetapan | Subbidang Dokumentasi Pelaporan,1,1,2785700,3572800,31
5150001,S-1 ILMU KOMPUTER,8a0384c7915b4c4c01915b9734d02ddb,Pemerintah Kota Surakarta,CPNS,PENYANDANG DISABILITAS,PRANATA KOMPUTER AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Komunikasi, Informatika, Statistik dan Persandian | Bidang Teknologi dan Informatika",1,1,2785700,3572800,1
5150001,S-1 ILMU KOMPUTER,0595f6a6-d441-41b6-bb35-9d8406d92ebb,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Perhubungan | Sekretariat Dinas Perhubungan,2,1,2785700,3572800,76
5150001,S-1 ILMU KOMPUTER,096b4581-2716-4c0f-9c60-dddba0b4262f,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"Pemerintah Kota Surakarta | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Pengadaan, Pemberhentian, dan Informasi Kepegawaian",1,1,2785700,3572800,13
5150001,S-1 ILMU KOMPUTER,17a504f2-a820-4477-8e4a-41f71db070f0,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Komunikasi, Informatika, Statistik dan Persandian | Bidang Teknologi dan Informatika",1,1,2785700,3572800,8
5150001,S-1 ILMU KOMPUTER,4d415505-5212-469d-8eb5-6959f3d3aa99,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Kependudukan dan Pencatatan Sipil | Bidang Pengelolaan Informasi Administrasi Kependudukan dan Pemanfaatan Data,1,1,2785700,3572800,29
5150001,S-1 ILMU KOMPUTER,b8095a63-aa85-4ddd-aa9b-d98b77de8e9c,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Komunikasi, Informatika, Statistik dan Persandian | Bidang Penyelenggaraan E-Government",1,1,2785700,3572800,9
5150001,S-1 ILMU KOMPUTER,fde90853-2493-4b15-bbef-018f43718ca1,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,1,1,2785700,3572800,52
5100269,S-1 ILMU LINGKUNGAN,214b8a0c-4924-44b7-8b3d-a3af5d287377,Pemerintah Kota Surakarta,CPNS,UMUM,PENGENDALI DAMPAK LINGKUNGAN AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Lingkungan Hidup | Bidang Pengelolaan Sampah dan Limbah B3,2,1,2785700,3572800,88
5100269,S-1 ILMU LINGKUNGAN,28e68571-9b8a-44f5-9f40-854fe696dcac,Pemerintah Kota Surakarta,CPNS,UMUM,PENGENDALI DAMPAK LINGKUNGAN AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Lingkungan Hidup | Bidang Penataan, Pengendalian dan Pengelolaan Lingkungan",2,1,2785700,3572800,97
5100269,S-1 ILMU LINGKUNGAN,48491249-0a84-48ce-9fd5-eb8b712cd0c3,Pemerintah Kota Surakarta,CPNS,UMUM,PENGENDALI DAMPAK LINGKUNGAN AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Lingkungan Hidup | Bidang Tata Kelola Lingkungan,2,1,2785700,3572800,69
5100269,S-1 ILMU LINGKUNGAN,38f640bd-9bee-4a17-933a-33770da761e9,Pemerintah Kota Surakarta,CPNS,UMUM,PENYULUH LINGKUNGAN HIDUP AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Lingkungan Hidup | Bidang Pengelolaan Sampah dan Limbah B3,1,1,2785700,3572800,11
5100269,S-1 ILMU LINGKUNGAN,652f1c5a-9b3a-4288-bc1e-26c870658000,Pemerintah Kota Surakarta,CPNS,UMUM,PENYULUH LINGKUNGAN HIDUP AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Lingkungan Hidup | Bidang Penataan, Pengendalian dan Pengelolaan Lingkungan",2,1,2785700,3572800,71
5210338,S-1 ILMU PEMERINTAHAN,04284421-b5d7-4675-aed9-04049bdabbc4,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu | Sekretariat Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,1,1,2785700,3572800,2
5210338,S-1 ILMU PEMERINTAHAN,094a26db-ef97-4699-a879-7eda89de4861,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Koperasi Usaha Kecil dan Menengah dan Perindustrian | Sekretariat Dinas Koperasi Usaha Kecil dan Menengah dan Perindustrian,1,1,2785700,3572800,15
5210338,S-1 ILMU PEMERINTAHAN,1adc4a2e-ff29-49ca-9dc0-ed23dc4f7975,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Ketahanan Pangan dan Pertanian | Sekretariat Dinas Ketahanan Pangan dan Pertanian,1,1,2785700,3572800,10
5210338,S-1 ILMU PEMERINTAHAN,223fc547-7b8d-496e-97be-a8b3eb60a724,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Perumahan, dan Kawasan Permukiman serta Pertanahan | Sekretariat Dinas Perumahan, dan Kawasan Permukiman serta Pertanahan",1,1,2785700,3572800,7
5210338,S-1 ILMU PEMERINTAHAN,251189e0-8e11-480e-88aa-5ba2c92b7c34,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Badan Perencanaan Pembangunan Daerah | Sekretariat Badan Perencanaan Pembangunan Daerah,1,1,2785700,3572800,13
5210338,S-1 ILMU PEMERINTAHAN,374c9310-60ff-4b76-af40-251df8de0729,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Kepemudaan dan Olahraga | Sekretariat Dinas Kepemudaan dan Olahraga,1,1,2785700,3572800,9
5210338,S-1 ILMU PEMERINTAHAN,3944b4d8-129b-4961-babf-e2d98b7ed8d1,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Penilaian dan Evaluasi Kinerja Aparatur,1,1,2785700,3572800,7
5210338,S-1 ILMU PEMERINTAHAN,4949b134-b33b-4718-89bb-ffcd597342df,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Komunikasi, Informatika, Statistik dan Persandian | Sekretariat Dinas Komunikasi, Informatika, Statistik dan Persandian",1,1,2785700,3572800,5
5210338,S-1 ILMU PEMERINTAHAN,7331561f-bb04-4a8f-9f03-a009a108af91,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Sekretariat Daerah | Asisten Administrasi Umum | Bagian Organisasi,2,1,2785700,3572800,93
5210338,S-1 ILMU PEMERINTAHAN,ba3ffe48-3e58-4ab5-8826-c6e97fbe4e41,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Pendidikan | Bidang Pengembangan Pendidikan,1,1,2785700,3572800,119
5210338,S-1 ILMU PEMERINTAHAN,5ed35a3d-31b5-4f54-bfdd-81d3ba1f4312,Pemerintah Kota Surakarta,CPNS,UMUM,ASESOR SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Mutasi dan Promosi,2,1,2785700,3572800,107
5210338,S-1 ILMU PEMERINTAHAN,001c9f81-467a-4ea6-912b-1e6084cd25ac,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Banjarsari | Kelurahan Banjarsari | Sekretariat Kelurahan Banjarsari,1,1,2785700,3572800,2
5210338,S-1 ILMU PEMERINTAHAN,04fd9cab-5839-45ea-a9a6-1c1381602e32,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Jebres | Kelurahan Sewu | Sekretariat Kelurahan Sewu,1,1,2785700,3572800,3
5210338,S-1 ILMU PEMERINTAHAN,0d0f80db-05da-43e4-88b8-78cd40eb4b00,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Jebres | Kelurahan Mojosongo | Sekretariat Kelurahan Mojosongo,1,1,2785700,3572800,2
5210338,S-1 ILMU PEMERINTAHAN,14fba508-00d8-4082-be96-f5af5b29ee58,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Banjarsari | Kelurahan Mangkubumen | Sekretariat Kelurahan Mangkubumen,1,1,2785700,3572800,2
5210338,S-1 ILMU PEMERINTAHAN,1680180b-bb3a-4002-b57d-9bcb3928b081,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Jebres | Kelurahan Sudiroprajan | Sekretariat Kelurahan Sudiroprajan,1,1,2785700,3572800,3
5210338,S-1 ILMU PEMERINTAHAN,17d0270e-ddea-4d37-9335-647532e73df2,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Banjarsari | Kelurahan Punggawan | Sekretariat Kelurahan Punggawan,1,1,2785700,3572800,3
5210338,S-1 ILMU PEMERINTAHAN,22c8231d-804e-4a68-8d5a-6e15f846a2dd,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Serengan | Kelurahan Kemlayan | Sekretariat Kelurahan Kemlayan,1,1,2785700,3572800,3
5210338,S-1 ILMU PEMERINTAHAN,249a009a-5a92-47b8-b925-36ef36f41c61,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Jebres | Kelurahan Jagalan | Sekretariat Kelurahan Jagalan,1,1,2785700,3572800,3
5210338,S-1 ILMU PEMERINTAHAN,2cceef12-b9e4-460e-928f-093626dc579b,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Banjarsari | Kelurahan Banyuanyar | Sekretariat Kelurahan Banyuanyar,1,1,2785700,3572800,4
5210338,S-1 ILMU PEMERINTAHAN,2d2de932-cba9-458d-ac51-b40a3edd583c,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Pasarkliwon | Kelurahan Mojo | Sekretariat Kelurahan Mojo,1,1,2785700,3572800,2
5210338,S-1 ILMU PEMERINTAHAN,399cb7a1-159c-4395-95de-07849bdf9b7b,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Laweyan | Kelurahan Karangasem | Sekretariat Kelurahan Karangasem,1,1,2785700,3572800,2
5210338,S-1 ILMU PEMERINTAHAN,4a4ac4d8-be3f-454d-bb34-ba2e22365df1,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Banjarsari | Kelurahan Gilingan | Sekretariat Kelurahan Gilingan,1,1,2785700,3572800,1
5210338,S-1 ILMU PEMERINTAHAN,4ee66cf7-5df9-4f5b-839e-0e00d54a3d4f,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Banjarsari | Kelurahan Manahan | Sekretariat Kelurahan Manahan,1,1,2785700,3572800,3
5210338,S-1 ILMU PEMERINTAHAN,4f9273e3-9b61-4c7e-95f6-1ff15f098fba,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Serengan | Kelurahan Kratonan | Sekretariat Kelurahan Kratonan,1,1,2785700,3572800,1
5210338,S-1 ILMU PEMERINTAHAN,52ea94ac-63b2-4b06-bbdd-6d4a2c2a1b83,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Jebres | Kelurahan Kepatihan Kulon | Sekretariat Kelurahan Kepatihan Kulon,1,1,2785700,3572800,3
5210338,S-1 ILMU PEMERINTAHAN,5502c69f-e137-4258-aa41-e089fb8ad718,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Pasarkliwon | Kelurahan Kampung Baru | Sekretariat Kelurahan Kampung Baru,1,1,2785700,3572800,2
5210338,S-1 ILMU PEMERINTAHAN,607f8221-dcd4-4aef-84c1-2c65f7662ab5,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Serengan | Kelurahan Jayengan | Sekretariat Kelurahan Jayengan,1,1,2785700,3572800,2
5210338,S-1 ILMU PEMERINTAHAN,623d95a3-0fbe-449f-b205-2145495ccc55,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Banjarsari | Kelurahan Timuran | Sekretariat Kelurahan Timuran,1,1,2785700,3572800,4
5210338,S-1 ILMU PEMERINTAHAN,648fd780-0d26-4045-a7da-129fb5036c9c,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Jebres | Kelurahan Tegalharjo | Sekretariat Kelurahan Tegalharjo,1,1,2785700,3572800,3
5210338,S-1 ILMU PEMERINTAHAN,6a8f42b8-9025-434b-bf5c-4aa4b9b0bbd6,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Serengan | Kelurahan Danukusuman | Sekretariat Kelurahan Danukusuman,1,1,2785700,3572800,2
5210338,S-1 ILMU PEMERINTAHAN,6b585cef-ea49-415c-a6b6-3fea3a73d133,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Banjarsari | Kelurahan Nusukan | Sekretariat Kelurahan Nusukan,1,1,2785700,3572800,1
5210338,S-1 ILMU PEMERINTAHAN,6e7fcf6a-f000-404f-8c35-199e5b1d0baa,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Banjarsari | Kelurahan Joglo | Sekretariat Kelurahan Joglo,1,1,2785700,3572800,5
5210338,S-1 ILMU PEMERINTAHAN,6eaee542-b30e-49c6-aade-1a46f8857d86,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Serengan | Kelurahan Joyotakan | Sekretariat Kelurahan Joyotakan,1,1,2785700,3572800,4
5210338,S-1 ILMU PEMERINTAHAN,7a85707f-d318-4a78-aaf1-aa87c128d10d,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Laweyan | Kelurahan Purwosari | Sekretariat Kelurahan Purwosari,1,1,2785700,3572800,2
5210338,S-1 ILMU PEMERINTAHAN,7e900ec1-a84f-44f7-899c-53361053ca4d,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Laweyan | Kelurahan Laweyan | Sekretariat Kelurahan Laweyan,1,1,2785700,3572800,3
5210338,S-1 ILMU PEMERINTAHAN,84947fc7-17d3-42ff-bbdc-728dac260baa,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Serengan | Kelurahan Serengan | Sekretariat Kelurahan Serengan,1,1,2785700,3572800,1
5210338,S-1 ILMU PEMERINTAHAN,8844bfc4-ef8e-4b86-a914-543f67bef177,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Jebres | Kelurahan Purwodiningratan | Sekretariat Kelurahan Purwodiningratan,1,1,2785700,3572800,2
5210338,S-1 ILMU PEMERINTAHAN,8cf7a7a6-bdc5-4f32-86f8-92f655381803,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Pasarkliwon | Kelurahan Semanggi | Sekretariat Kelurahan Semanggi,1,1,2785700,3572800,1
5210338,S-1 ILMU PEMERINTAHAN,8d06ea25-b0a1-46ac-9294-8b8b4c84debb,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Banjarsari | Kelurahan Kadipiro | Sekretariat Kelurahan Kadipiro,1,1,2785700,3572800,1
5210338,S-1 ILMU PEMERINTAHAN,940d7e3a-76ad-4670-b68b-0e38ea6dd8ea,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Serengan | Kelurahan Tipes | Sekretariat Kelurahan Tipes,1,1,2785700,3572800,5
5210338,S-1 ILMU PEMERINTAHAN,9424eea9-6b64-46b2-bbed-f4c7410cbfb8,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Pasarkliwon | Kelurahan Joyosuran | Sekretariat Kelurahan Joyosuran,1,1,2785700,3572800,1
5210338,S-1 ILMU PEMERINTAHAN,94a02d5f-4e61-45a4-8059-da17b0e1393a,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Pasarkliwon | Kelurahan Sangkrah | Sekretariat Kelurahan Sangkrah,1,1,2785700,3572800,1
5210338,S-1 ILMU PEMERINTAHAN,985ae2f0-343b-435a-9ab4-35cd7a8960dc,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Laweyan | Kelurahan Panularan | Sekretariat Kelurahan Panularan,1,1,2785700,3572800,2
5210338,S-1 ILMU PEMERINTAHAN,a5ab0117-1ec5-42b8-83ba-f7148bb51a07,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Pasarkliwon | Kelurahan Pasarkliwon | Sekretariat Kelurahan Pasar Kliwon,1,1,2785700,3572800,2
5210338,S-1 ILMU PEMERINTAHAN,a6b7187f-b30c-419d-b96d-e399fae9964c,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Jebres | Kelurahan Pucangsawit | Sekretariat Kelurahan Pucangsawit,1,1,2785700,3572800,3
5210338,S-1 ILMU PEMERINTAHAN,ab530784-042b-4fc7-82b6-a823daea6bf2,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Jebres | Kelurahan Gandekan | Sekretariat Kelurahan Gandekan,1,1,2785700,3572800,1
5210338,S-1 ILMU PEMERINTAHAN,ba6ca2ae-39bb-4bef-8479-3a4ea93a58db,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Banjarsari | Kelurahan Ketelan | Sekretariat Kelurahan Ketelan,1,1,2785700,3572800,3
5210338,S-1 ILMU PEMERINTAHAN,c0b09662-73ac-4826-a35e-718b058840ec,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Jebres | Kelurahan Jebres | Sekretariat Kelurahan Jebres,1,1,2785700,3572800,1
5210338,S-1 ILMU PEMERINTAHAN,c3f830bc-fdde-401f-b580-53e2c8fd34d8,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Pasarkliwon | Kelurahan Gajahan | Sekretariat Kelurahan Gajahan,1,1,2785700,3572800,2
5210338,S-1 ILMU PEMERINTAHAN,c6449bf9-89c5-4d49-bf27-a3e98cd1f1a6,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Banjarsari | Kelurahan Sumber | Sekretariat Kelurahan Sumber,1,1,2785700,3572800,3
5210338,S-1 ILMU PEMERINTAHAN,d0ba14b4-9e96-44c2-8539-c6077f7d7687,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Jebres | Kelurahan Kepatihan Wetan | Sekretariat Kelurahan Kepatihan Wetan,1,1,2785700,3572800,3
